"ID","Tags"
"1929","Adaptive capacity"
"1929","Finance"
"1929","Infrastrcuture"
"1929","Technology"
"1930","Adaptive capacity"
"1930","Finance"
"1930","Infrastrcuture"
"1930","Technology"
"1931","Adaptive capacity"
"1931","Finance"
"1931","Infrastrcuture"
"1931","Technology"
"1932","Institutions and policies"
"1932","Technology"
"1933","Agricultural knowledge"
"1933","Human capital"
"1933","Infrastrcuture"
"1934","Agricultural knowledge"
"1934","Human capital"
"1934","Infrastrcuture"
"1935","Agricultural knowledge"
"1935","Human capital"
"1935","Infrastrcuture"
"1936","Agricultural knowledge"
"1936","Human capital"
"1936","Infrastrcuture"
"1937","Adaptive capacity"
"1937","Finance"
"1937","Infrastrcuture"
"1937","Technology"
"1938","Food insecurity"
"1939","Socio-economic"
"1940","Socio-economic"
"1941","Socio-economic"
"1942","Rainfall related"
"1943","Rainfall related"
"1944","Rainfall related"
"1945","Rainfall related"
"1946","Rainfall related"
"1947","Rainfall related"
"1948","Rainfall related"
"1949","Rainfall related"
"1949","Temperature related"
"1950","Rainfall related"
"1950","Temperature related"
"1951","Rainfall related"
"1951","Temperature related"
"1952","Rainfall related"
"1953","Temperature related"
"1953","Weather and environment"
"1954","Pest and diseases"
"1954","Temperature related"
"1955","Temperature related"
"1956","Temperature related"
"1957","Temperature related"
"1958","Temperature related"
"1959","Temperature related"
"1960","Rainfall related"
"1961","Rainfall related"
"1962","Temperature related"
"1963","Rainfall related"
"1964","Rainfall related"
"1965","Pest and diseases"
"1965","Temperature related"
"1966","Rainfall related"
"1967","Temperature related"
"1968","Socio-economic"
"1968","Temperature related"
"1969","Socio-economic"
"1969","Temperature related"
"1970","Rainfall related"
"1971","Rainfall related"
"1971","Socio-economic"
"1972","Rainfall related"
"1972","Socio-economic"
"1973","Socio-economic"
"1973","Temperature related"
"1974","Pest and diseases"
"1974","Temperature related"
"1975","Temperature and rainfall related"
"1976","Infrastrcuture"
"1976","Rainfall related"
"1977","Infrastrcuture"
"1977","Rainfall related"
"1978","Socio-economic"
"1979","Pest and diseases"
"1979","Socio-economic"
"1980","Socio-economic"
"1981","Rainfall related"
"1981","Socio-economic"
"1982","Season Related"
"1982","Socio-economic"
"1983","Socio-economic"
"1984","Biophysical"
"1984","Environment"
"1985","Ecosystem-based"
"1985","Rainfall related"
"1986","Season Related"
"1986","Socio-economic"
"1987","Socio-economic"
"1988","Biophysical"
"1988","Environment"
"1989","Socio-economic"
"1990","Socio-economic"
"1991","Socio-economic"
"1992","Socio-economic"
"1993","Socio-economic"
"1994","Sensitivity and susceptibility to harm"
"1995","Socio-economic"
"1996","Socio-economic"
"1997","Socio-economic"
"1998","Socio-economic"
"1999","Socio-economic"
"2000","Socio-economic"
"2001","Socio-economic"
"2002","Socio-economic"
"2003","Socio-economic"
"2004","Socio-economic"
"2005","Socio-economic"
"2006","Human capacity"
"2006","Socio-economic"
"2007","Human capacity"
"2007","Socio-economic"
"2008","Human capacity"
"2008","Socio-economic"
"2009","Human capacity"
"2009","Socio-economic"
"2010","Human capacity"
"2010","Socio-economic"
"2011","Human capacity"
"2011","Socio-economic"
"2012","Human capacity"
"2012","Socio-economic"
"2013","Human capacity"
"2013","Socio-economic"
"2014","Pest and diseases"
"2014","Research and development"
"2015","Human capacity"
"2015","Rainfall related"
"2015","Season Related"
"2016","Finance"
"2016","Institutions and policies"
"2017","Finance"
"2017","Infrastrcuture"
"2017","Institutions and policies"
"2018","Farm level"
"2018","Finance"
"2018","Infrastrcuture"
"2019","Finance"
"2019","Institutions and policies"
"2020","Season Related"
"2020","Socio-economic"
"2021","Farm level"
"2021","Infrastrcuture"
"2021","Institutions and policies"
"2022","Socio-economic"
"2023","Farm level"
"2023","Infrastrcuture"
"2024","Conservation agriculture"
"2024","Human capacity"
"2024","Technology"
"2025","Governance"
"2025","Institutions and policies"
"2026","Technology"
"2027","Technology"
"2028","Infrastrcuture"
"2028","Technology"
"2029","Pest and diseases"
"2029","Technology"
"2030","Pest and diseases"
"2030","Technology"
"2031","Ecosystem-based adaptation"
"2032","Ecosystem-based adaptation"
"2033","Conservation agriculture"
"2033","Human capacity"
"2033","Technology"
"2034","Conservation agriculture"
"2034","Human capacity"
"2034","Technology"
"2035","Conservation agriculture"
"2035","Human capacity"
"2035","Technology"
"2036","Agroforestry"
"2036","Climate smart agriculture"
"2037","Conservation agriculture"
"2037","Human capacity"
"2037","Technology"
"2038","Conservation agriculture"
"2038","Human capacity"
"2038","Technology"
"2039","Ecosystem-based adaptation"
"2040","Ecosystem-based adaptation"
"2041","Agroforestry"
"2041","Climate smart agriculture"
"2042","Human capacity"
"2042","Technology"
"2043","Infrastrcuture"
"2044","Farm level"
"2044","Technology"
"2045","Finance"
"2045","Institutions and policies"
"2046","Farm level"
"2046","Infrastrcuture"
"2047","Research and development"
"2047","Technology"
"2048","Finance"
"2048","Institutions and policies"
"2049","Finance"
"2049","Institutions and policies"
"2050","Human capacity"
"2050","Institutions and policies"
"2051","Human capacity"
"2051","Technology"
"2053","Socio-economic"
"2054","Socio-economic"
"2055","Socio-economic"
"2056","Socio-economic"
"2058","Biophysical"
"2058","Rainfall related"
"2059","Biophysical"
"2059","Rainfall related"
"2060","Biophysical"
"2060","Rainfall related"
"2061","Biophysical"
"2061","Rainfall related"
"2062","Biophysical"
"2062","Temperature related"
"2063","Temperature related"
"2064","Temperature related"
"2065","Rainfall related"
"2066","Rainfall related"
"2067","Rainfall related"
"2068","Rainfall related"
"2069","Temperature related"
"2070","Wind related"
"2071","Pest and diseases"
"2072","Pest and diseases"
"2073","Pest and diseases"
"2074","Rainfall related"
"2074","Wind related"
"2075","Rainfall related"
"2076","Season Related"
"2076","Temperature related"
"2077","Season Related"
"2077","Temperature related"
"2078","Temperature related"
"2079","Biophysical"
"2079","Socio-economic"
"2080","Biophysical"
"2080","Rainfall related"
"2081","Biophysical"
"2081","Rainfall related"
"2082","Biophysical"
"2082","Pest and diseases"
"2083","Biophysical"
"2083","Pest and diseases"
"2084","Biophysical"
"2084","Pest and diseases"
"2085","Socio-economic"
"2086","Rainfall related"
"2087","Rainfall related"
"2088","Socio-economic"
"2089","Socio-economic"
"2090","Socio-economic"
"2091","Socio-economic"
"2092","Socio-economic"
"2093","Socio-economic"
"2094","Socio-economic"
"2095","Socio-economic"
"2096","Biophysical"
"2096","Rainfall related"
"2097","Temperature related"
"2098","Governance"
"2098","Institutions and policies"
"2098","Socio-economic"
"2099","Human capacity"
"2099","Infrastrcuture"
"2099","Technology"
"2100","Human capacity"
"2100","Infrastrcuture"
"2100","Technology"
"2101","Human capacity"
"2101","Infrastrcuture"
"2101","Technology"
"2102","Biophysical"
"2102","Rainfall related"
"2103","Pest and diseases"
"2104","Human capacity"
"2104","Socio-economic"
"2105","Rainfall related"
"2105","Socio-economic"
"2106","Rainfall related"
"2106","Socio-economic"
"2107","Rainfall related"
"2107","Socio-economic"
"2108","Rainfall related"
"2108","Socio-economic"
"2109","Rainfall related"
"2109","Socio-economic"
"2110","Rainfall related"
"2110","Socio-economic"
"2111","Rainfall related"
"2111","Socio-economic"
"2112","Rainfall related"
"2112","Socio-economic"
"2113","Rainfall related"
"2113","Socio-economic"
"2114","Rainfall related"
"2114","Socio-economic"
"2115","Rainfall related"
"2115","Socio-economic"
"2116","Rainfall related"
"2116","Socio-economic"
"2117","Rainfall related"
"2117","Socio-economic"
"2118","Human capacity"
"2119","Human capacity"
"2120","Human capacity"
"2120","Infrastrcuture"
"2120","Technology"
"2121","Farm level"
"2121","Human capacity"
"2122","Human capacity"
"2122","Pest and diseases"
"2122","Technology"
"2123","Human capacity"
"2123","Pest and diseases"
"2123","Technology"
"2124","Farm level"
"2124","Human capacity"
"2125","Human capacity"
"2125","Technology"
"2126","Climate smart agriculture"
"2126","Human capacity"
"2126","Technology"
"2127","Human capacity"
"2127","Infrastrcuture"
"2127","Technology"
"2128","Conservation agriculture"
"2128","Farm level"
"2129","Human capacity"
"2129","Technology"
"2130","Climate smart agriculture"
"2130","Human capacity"
"2131","Climate smart agriculture"
"2131","Human capacity"
"2132","Human capacity"
"2132","Technology"
"2133","Finance"
"2133","Human capacity"
"2134","Finance"
"2134","Institutions and policies"
"2135","Finance"
"2135","Institutions and policies"
"2136","Finance"
"2136","Institutions and policies"
"2137","Finance"
"2137","Institutions and policies"
"2138","Finance"
"2138","Institutions and policies"
"2139","Finance"
"2139","Institutions and policies"
"2140","Community level"
"2140","Research and development"
"2140","Technology"
"2141","Community level"
"2141","Research and development"
"2141","Technology"
"2142","Community level"
"2142","Research and development"
"2142","Technology"
"2143","Community level"
"2143","Research and development"
"2143","Technology"
"2144","Community level"
"2144","Research and development"
"2144","Technology"
"2145","Socio-economic"
"2146","Socio-economic"
"2147","Socio-economic"
"2148","Socio-economic"
"2149","Pest and diseases"
"2149","Rainfall related"
"2150","Pest and diseases"
"2150","Rainfall related"
"2151","Pest and diseases"
"2151","Rainfall related"
"2152","Pest and diseases"
"2152","Temperature related"
"2153","Pest and diseases"
"2153","Temperature related"
"2154","Biophysical"
"2155","Biophysical"
"2156","Biophysical"
"2157","Biophysical"
"2158","Biophysical"
"2159","Temperature related"
"2160","Biophysical"
"2160","Temperature related"
"2161","Rainfall related"
"2162","Rainfall related"
"2163","Biophysical"
"2163","Rainfall related"
"2164","Biophysical"
"2164","Temperature related"
"2165","Biophysical"
"2165","Rainfall related"
"2166","Biophysical"
"2166","Wind related"
"2167","Biophysical"
"2167","Wind related"
"2168","Biophysical"
"2168","Rainfall related"
"2169","Biophysical"
"2169","Rainfall related"
"2170","Wind related"
"2171","Biophysical"
"2172","Socio-economic"
"2173","Socio-economic"
"2174","Rainfall related"
"2174","Socio-economic"
"2175","Rainfall related"
"2175","Socio-economic"
"2176","Socio-economic"
"2176","Temperature related"
"2177","Rainfall related"
"2177","Socio-economic"
"2178","Rainfall related"
"2178","Socio-economic"
"2179","Socio-economic"
"2179","Temperature related"
"2180","Socio-economic"
"2181","Biophysical"
"2181","Pest and diseases"
"2182","Biophysical"
"2182","Pest and diseases"
"2183","Socio-economic"
"2184","Socio-economic"
"2185","Socio-economic"
"2186","Socio-economic"
"2187","Socio-economic"
"2188","Biophysical"
"2189","Biophysical"
"2190","Temperature related"
"2191","Biophysical"
"2191","Socio-economic"
"2192","Pest and diseases"
"2192","Socio-economic"
"2193","Biophysical"
"2193","Socio-economic"
"2194","Biophysical"
"2194","Socio-economic"
"2195","Biophysical"
"2195","Socio-economic"
"2196","Socio-economic"
"2197","Biophysical"
"2197","Socio-economic"
"2198","Biophysical"
"2198","Socio-economic"
"2199","Biophysical"
"2199","Socio-economic"
"2200","Biophysical"
"2200","Socio-economic"
"2201","Biophysical"
"2201","Socio-economic"
"2202","Biophysical"
"2202","Socio-economic"
"2203","Biophysical"
"2203","Socio-economic"
"2204","Biophysical"
"2204","Socio-economic"
"2205","Biophysical"
"2205","Socio-economic"
"2206","Biophysical"
"2207","Human capacity"
"2208","Human capacity"
"2209","Environment"
"2209","Human capacity"
"2210","Environment"
"2210","Human capacity"
"2211","Environment"
"2211","Pest and diseases"
"2212","Community level"
"2212","Environment"
"2212","Rainfall related"
"2213","Human capacity"
"2213","Institutions and policies"
"2214","Human capacity"
"2215","Institutions and policies"
"2216","Governance"
"2216","Human capacity"
"2217","Governance"
"2217","Human capacity"
"2218","Governance"
"2218","Human capacity"
"2219","Governance"
"2219","Human capacity"
"2220","Governance"
"2220","Human capacity"
"2221","Governance"
"2221","Human capacity"
"2222","Governance"
"2222","Human capacity"
"2223","Finance"
"2224","Finance"
"2225","Finance"
"2226","Finance"
"2227","Finance"
"2228","Governance"
"2229","Biophysical"
"2230","Biophysical"
"2230","Governance"
"2230","Human capacity"
"2231","Institutions and policies"
"2232","Institutions and policies"
"2233","Institutions and policies"
"2234","Institutions and policies"
"2235","Human capacity"
"2235","Pest and diseases"
"2236","Infrastrcuture"
"2236","Institutions and policies"
"2237","Infrastrcuture"
"2237","Institutions and policies"
"2238","Governance"
"2239","Human capacity"
"2240","Research and development"
"2241","Capacity building"
"2241","Community level"
"2241","Research and development"
"2242","Capacity building"
"2242","Community level"
"2243","Institutions and policies"
"2244","Finance"
"2245","Institutions and policies"
"2246","Institutions and policies"
"2247","Institutions and policies"
"2248","Capacity building"
"2248","Finance"
"2249","Institutions and policies"
"2250","Infrastrcuture"
"2251","Conservation agriculture"
"2252","Human capacity"
"2253","Human capacity"
"2254","Human capacity"
"2255","Conservation agriculture"
"2256","Human capacity"
"2257","Human capacity"
"2258","Human capacity"
"2259","Human capacity"
"2260","Environment"
"2260","Human capacity"
"2260","Research and development"
"2261","Environment"
"2261","Human capacity"
"2261","Research and development"
"2262","Human capacity"
"2262","Institutions and policies"
"2263","Infrastrcuture"
"2263","Institutions and policies"
"2264","Infrastrcuture"
"2264","Institutions and policies"
"2264","Network dependent"
"2264","Partnership required"
"2265","Institutions and policies"
"2265","Network dependent"
"2265","Partnership required"
"2266","Institutions and policies"
"2266","Network dependent"
"2266","Partnership required"
"2267","Community level"
"2267","Human capacity"
"2268","Human capacity"
"2268","Institutions and policies"
"2269","Human capacity"
"2270","Governance"
"2270","Human capacity"
"2271","Institutions and policies"
"2272","Biophysical"
"2273","Biophysical"
"2274","Biophysical"
"2275","Biophysical"
"2276","Biophysical"
"2277","Biophysical"
"2278","Biophysical"
"2280","Season Related"
"2281","Temperature related"
"2282","Temperature related"
"2283","Temperature related"
"2284","Temperature related"
"2285","Rainfall related"
"2286","Pest and diseases"
"2287","Pest and diseases"
"2288","Biophysical"
"2288","Rainfall related"
"2289","Biophysical"
"2290","Biophysical"
"2291","Rainfall related"
"2292","Temperature related"
"2293","Temperature related"
"2294","Biophysical"
"2295","Pest and diseases"
"2296","Biophysical"
"2296","Season Related"
"2296","Temperature related"
"2297","Biophysical"
"2298","Pest and diseases"
"2299","Biophysical"
"2300","Pest and diseases"
"2301","Biophysical"
"2302","Biophysical"
"2302","Temperature related"
"2303","Biophysical"
"2304","Socio-economic"
"2305","Biophysical"
"2306","Biophysical"
"2307","Biophysical"
"2308","Biophysical"
"2309","Pest and diseases"
"2310","Biophysical"
"2311","Biophysical"
"2312","Biophysical"
"2313","Biophysical"
"2314","Socio-economic"
"2315","Biophysical"
"2316","Biophysical"
"2317","Biophysical"
"2318","Biophysical"
"2319","Biophysical"
"2320","Biophysical"
"2321","Biophysical"
"2322","Biophysical"
"2323","Biophysical"
"2324","Biophysical"
"2325","Biophysical"
"2326","Biophysical"
"2327","Finance"
"2327","Institutions and policies"
"2328","Finance"
"2328","Institutions and policies"
"2329","Biophysical"
"2330","Biophysical"
"2330","Pest and diseases"
"2331","Human capacity"
"2332","Human capacity"
"2332","Technology"
"2333","Human capacity"
"2333","Technology"
"2334","Human capacity"
"2334","Infrastrcuture"
"2335","Human capacity"
"2336","Human capacity"
"2337","Human capacity"
"2338","Human capacity"
"2339","Policy and institution"
"2340","Policy and institution"
"2341","Capacity building"
"2342","Capacity building"
"2343","Policy and institution"
"2344","Capacity building"
"2345","Climate smart agriculture"
"2346","Human capacity"
"2346","Technology"
"2347","Human capacity"
"2347","Technology"
"2348","Human capacity"
"2348","Technology"
"2349","Research and development"
"2350","Conservation agriculture"
"2351","Research and development"
"2352","Conservation agriculture"
"2353","Human capacity"
"2354","Human capacity"
"2355","Human capacity"
"2356","Capacity building"
"2357","Capacity building"
"2357","Policy and institution"
"2358","Capacity building"
"2358","Research and development"
"2359","Policy and institution"
"2360","Finance"
"2361","Finance"
"2362","Policy and institution"
"2363","Conservation agriculture"
"2364","Conservation agriculture"
"2365","Capacity building"
"2366","Human capacity"
"2366","Technology"
"2367","Human capacity"
"2367","Technology"
"2368","Research and development"
"2369","Infrastrcuture"
"2369","Technology"
"2370","Finance"
"2371","Infrastrcuture"
"2371","Technology"
"2372","Human capacity"
"2373","Human capacity"
"2374","Human capacity"
"2375","Infrastrcuture"
"2375","Technology"
"2376","Capacity building"
"2376","Finance"
"2377","Socio-economic"
"2378","Socio-economic"
"2379","Socio-economic"
"2380","Socio-economic"
